,Unnamed: 0,id,name,location,categories,referralId,hasPerk,venuePage
541,132,4ba7f507f964a520c0c139e3,Soonderella Korean Fast Food,"{'address': '686 Bloor Streeet West', 'lat': 43.647774745161314, 'lng': -79.41139238782287, 'labeledLatLngs': [{'label': 'display', 'lat': 43.647774745161314, 'lng': -79.41139238782287}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['686 Bloor Streeet West', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
542,135,4fbe8a39e4b038a9933e433d,OurHouse Korean Restaurant,"{'address': '599 Bloor St. W.', 'crossStreet': 'Markham St.', 'lat': 43.664837, 'lng': -79.412744, 'labeledLatLngs': [{'label': 'display', 'lat': 43.664837, 'lng': -79.412744}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['599 Bloor St. W. (Markham St.)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
543,136,5e6d5f13abb87c0007631519,Varsity Japanese And Korean,"{'address': '914 Bloor St W', 'lat': 43.661964, 'lng': -79.426525, 'labeledLatLngs': [{'label': 'display', 'lat': 43.661964, 'lng': -79.426525}], 'postalCode': 'M6H 1L1', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['914 Bloor St W', 'Toronto ON M6H 1L1', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
544,137,4bf342a16a31d13a1c83942e,Myoung Dong Soon To Fu Korean Restaurant (Sushi Cafe),"{'address': '620 Bloor St. W', 'lat': 43.664562, 'lng': -79.413909, 'labeledLatLngs': [{'label': 'display', 'lat': 43.664562, 'lng': -79.413909}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['620 Bloor St. W', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
545,138,51736737498e182066b4ec3f,Mi Hwa Korean Restaurant,"{'lat': 43.66453053974964, 'lng': -79.41401426255796, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66453053974964, 'lng': -79.41401426255796}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
546,139,4ba26278f964a52093f337e3,E-Mart Korean Supermarket,"{'address': '698 Bloor St W', 'lat': 43.66387468, 'lng': -79.41752, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66387468, 'lng': -79.41752}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['698 Bloor St W', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
547,140,4cbf3b77021ca143bd8f5a0c,Buk Chon Korean Restaurant,"{'lat': 43.663908, 'lng': -79.416844, 'labeledLatLngs': [{'label': 'display', 'lat': 43.663908, 'lng': -79.416844}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
548,142,4b4a5ab4f964a520fc8426e3,LA Soft Tofu and Real Korean BBQ,"{'address': '606 Bloor St. W', 'crossStreet': 'at Palmerston Blvd.', 'lat': 43.66467441691295, 'lng': -79.41327223009597, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66467441691295, 'lng': -79.41327223009597}], 'postalCode': 'M6G 1K4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['606 Bloor St. W (at Palmerston Blvd.)', 'Toronto ON M6G 1K4', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
549,143,5e128cf54a5055000842f74b,Burning Fridays - Korean Fried Chicken,"{'address': '710 Bloor St W', 'lat': 43.663805, 'lng': -79.417779, 'labeledLatLngs': [{'label': 'display', 'lat': 43.663805, 'lng': -79.417779}], 'postalCode': 'M6G 1L4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['710 Bloor St W', 'Toronto ON M6G 1L4', 'Canada']}","[{'id': '4d4ae6fc7a7b7dea34424761', 'name': 'Fried Chicken Joint', 'pluralName': 'Fried Chicken Joints', 'shortName': 'Fried Chicken', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
550,144,4b57a043f964a520b53928e3,Meung Dong Soondubu Korean Reataurant,"{'address': '620 Bloor St. W.', 'lat': 43.664538, 'lng': -79.413875, 'labeledLatLngs': [{'label': 'display', 'lat': 43.664538, 'lng': -79.413875}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['620 Bloor St. W.', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
551,145,4e0f89fd14956c62850543a4,MIHWA Korean Restaurant,"{'address': '623 Bloor St. W', 'lat': 43.664541, 'lng': -79.413979, 'labeledLatLngs': [{'label': 'display', 'lat': 43.664541, 'lng': -79.413979}], 'postalCode': 'M6G 1K8', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['623 Bloor St. W', 'Toronto ON M6G 1K8', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
552,147,4f6a6d6ce4b0454e84670b37,Yummy Korean Restaurant,"{'address': '620 Bloor Street West', 'crossStreet': 'btwn.  Elucid Ave. & Palmerston Ave.', 'lat': 43.664430691694356, 'lng': -79.41393731132068, 'labeledLatLngs': [{'label': 'display', 'lat': 43.664430691694356, 'lng': -79.41393731132068}], 'postalCode': 'M6G 1K9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['620 Bloor Street West (btwn.  Elucid Ave. & Palmerston Ave.)', 'Toronto ON M6G 1K9', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876184,False,
553,184,5223bf9811d29e4e03d6da7d,Joanne 's Korean bbq,"{'lat': 43.7604545, 'lng': -79.4207854, 'labeledLatLngs': [{'label': 'display', 'lat': 43.7604545, 'lng': -79.4207854}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}",[],v-1603876185,False,
554,189,4dcadd56e4cde609a38c6d59,Canadian Korean Times,"{'lat': 43.767517, 'lng': -79.47133, 'labeledLatLngs': [{'label': 'display', 'lat': 43.767517, 'lng': -79.47133}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON', 'Canada']}","[{'id': '4f04ad622fb6e1c99f3db0b9', 'name': 'Newsstand', 'pluralName': 'Newsstands', 'shortName': 'Newsstand', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/newsstand_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
555,194,4e872aa58b81eba448aa710a,Toronto Korean SDA Church,"{'address': '4150 Chesswood Dr.', 'lat': 43.75895800596758, 'lng': -79.47854512989629, 'labeledLatLngs': [{'label': 'display', 'lat': 43.75895800596758, 'lng': -79.47854512989629}], 'postalCode': 'M3J 2B8', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4150 Chesswood Dr.', 'Toronto ON M3J 2B8', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
556,198,50df8c56498edccae4ed5575,Salt & pepper Korean Restaurant,"{'lat': 43.77843091585075, 'lng': -79.41536194643518, 'labeledLatLngs': [{'label': 'display', 'lat': 43.77843091585075, 'lng': -79.41536194643518}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
557,246,4ce99638f865370456eeb7c4,Toronto Bethel Korean Church,"{'address': '1155 College St', 'lat': 43.651950134746265, 'lng': -79.43477775706293, 'labeledLatLngs': [{'label': 'display', 'lat': 43.651950134746265, 'lng': -79.43477775706293}], 'postalCode': 'M6H 1B7', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1155 College St', 'Toronto ON M6H 1B7', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
558,264,5dced3207b23fc0008874a80,Korean KE74 YYZ-ICN,"{'lat': 43.68223, 'lng': -79.61965, 'labeledLatLngs': [{'label': 'display', 'lat': 43.68223, 'lng': -79.61965}], 'postalCode': 'L4W 1S9', 'cc': 'CA', 'neighborhood': 'Toronto Pearson International Airport', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Mississauga ON L4W 1S9', 'Canada']}","[{'id': '4bf58dd8d48988d1f7931735', 'name': 'Plane', 'pluralName': 'Planes', 'shortName': 'Plane', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/airport_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
559,268,529257d211d27f6171f10a08,Korean cuisine bubble tea,"{'lat': 43.59833317297789, 'lng': -79.60338783317013, 'labeledLatLngs': [{'label': 'display', 'lat': 43.59833317297789, 'lng': -79.60338783317013}], 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Mississauga ON', 'Canada']}","[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
560,272,5d7042fb43c8bd0007e6b067,Don Chon Korean BBQ & Wings,"{'address': '834 The Queensway', 'lat': 43.625173, 'lng': -79.508766, 'labeledLatLngs': [{'label': 'display', 'lat': 43.625173, 'lng': -79.508766}], 'postalCode': 'M8Z 1N5', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['834 The Queensway', 'Toronto ON M8Z 1N5', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
561,280,4bb906b098c7ef3bbab43102,Miga Korean & Japanese B.B.Q. Restaurant,"{'address': '2382 Dundas St W', 'crossStreet': 'btwn Liruma Rd. & Woodchester Dr.', 'lat': 43.52963572594408, 'lng': -79.67365331472774, 'labeledLatLngs': [{'label': 'display', 'lat': 43.52963572594408, 'lng': -79.67365331472774}], 'postalCode': 'L5K 1R7', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2382 Dundas St W (btwn Liruma Rd. & Woodchester Dr.)', 'Mississauga ON L5K 1R7', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
562,281,4e787a3cfa769112d5551ba3,ASA Korean Restaurant,"{'lat': 43.60395, 'lng': -79.5377, 'labeledLatLngs': [{'label': 'display', 'lat': 43.60395, 'lng': -79.5377}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
563,282,5aefa48cdec1d6002c6bd0ab,Kobi Korean Restaurant,"{'address': '257 Dundas Street East', 'crossStreet': 'Given', 'lat': 43.585625, 'lng': -79.61056, 'labeledLatLngs': [{'label': 'display', 'lat': 43.585625, 'lng': -79.61056}], 'postalCode': 'L5A 1W8', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['257 Dundas Street East (Given)', 'Mississauga ON L5A 1W8', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
564,288,5943319049281440e2aa1b4a,Sikgaek Korean Restaurant,"{'address': '800 Dundas Street East, #A1', 'crossStreet': 'Haines road', 'lat': 43.60003, 'lng': -79.59311, 'labeledLatLngs': [{'label': 'display', 'lat': 43.60003, 'lng': -79.59311}], 'postalCode': 'L4Y 2B6', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['800 Dundas Street East, #A1 (Haines road)', 'Mississauga ON L4Y 2B6', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
565,318,4ca8c90fb7106dcb641b76a5,Inchen House Korean Restaurant,"{'lat': 43.79223135553377, 'lng': -79.26004461141603, 'labeledLatLngs': [{'label': 'display', 'lat': 43.79223135553377, 'lng': -79.26004461141603}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
566,325,5a3c5a13646e381ec6faecc8,Mr. ChiMaek Korean Fried Chicken,"{'address': '7665 Kennedy Rd.', 'lat': 43.841425, 'lng': -79.303577, 'labeledLatLngs': [{'label': 'display', 'lat': 43.841425, 'lng': -79.303577}], 'postalCode': 'L3R 0L7', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['7665 Kennedy Rd.', 'Markham ON L3R 0L7', 'Canada']}","[{'id': '4d4ae6fc7a7b7dea34424761', 'name': 'Fried Chicken Joint', 'pluralName': 'Fried Chicken Joints', 'shortName': 'Fried Chicken', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
567,328,4cfc375c7f2db1f715c731d4,Truly Korean,"{'lat': 43.822238950753544, 'lng': -79.29882918080976, 'labeledLatLngs': [{'label': 'display', 'lat': 43.822238950753544, 'lng': -79.29882918080976}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
568,332,56da1ed6498e54cafa0a8341,100% Korean,"{'address': '4779 Steeles Avenue E', 'lat': 43.8297734378329, 'lng': -79.29941253293568, 'labeledLatLngs': [{'label': 'display', 'lat': 43.8297734378329, 'lng': -79.29941253293568}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4779 Steeles Avenue E', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
569,333,51100ca7e4b04cfd423051da,Korean Soap Marathon,"{'lat': 43.87473, 'lng': -79.37015787200612, 'labeledLatLngs': [{'label': 'display', 'lat': 43.87473, 'lng': -79.37015787200612}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d1f1931735', 'name': 'General Entertainment', 'pluralName': 'General Entertainment', 'shortName': 'Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
570,337,4b847f7ef964a520dc3831e3,Tofu Village Korean BBQ,"{'address': '8362 Kennedy Rd, Unit A06', 'crossStreet': 'in Peachtree Centre', 'lat': 43.860602, 'lng': -79.303706, 'labeledLatLngs': [{'label': 'display', 'lat': 43.860602, 'lng': -79.303706}], 'postalCode': 'L3R 0W4', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['8362 Kennedy Rd, Unit A06 (in Peachtree Centre)', 'Markham ON L3R 0W4', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
571,341,5613ef4f498e8ff870337688,88 Korean BBQ,"{'address': '3636 Steeles Ave East', 'lat': 43.819072, 'lng': -79.33075, 'labeledLatLngs': [{'label': 'display', 'lat': 43.819072, 'lng': -79.33075}], 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3636 Steeles Ave East', 'Markham ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
572,344,5af395ee018cbb0034ee889c,Sura Korean Cuisine,"{'address': '4580 Highway 7 E, Unit 2', 'crossStreet': 'Kennedy Road', 'lat': 43.86246, 'lng': -79.306465, 'labeledLatLngs': [{'label': 'display', 'lat': 43.86246, 'lng': -79.306465}], 'postalCode': 'L3R 1M5', 'cc': 'CA', 'city': 'Unionville', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4580 Highway 7 E, Unit 2 (Kennedy Road)', 'Unionville ON L3R 1M5', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
573,348,5a3d4d53e2d4aa3d7df20eb9,好好 호호 Ho Ho Korean Food,"{'lat': 43.84965, 'lng': -79.347694, 'labeledLatLngs': [{'label': 'display', 'lat': 43.84965, 'lng': -79.347694}], 'postalCode': 'L3R 3P9', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Markham ON L3R 3P9', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876185,False,
574,398,4da4bb8ebf22a143f4b8e4f8,PAT Korean Market,"{'address': 'Spring Garden Ave.', 'lat': 43.76472878108522, 'lng': -79.41008966764828, 'labeledLatLngs': [{'label': 'display', 'lat': 43.76472878108522, 'lng': -79.41008966764828}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Spring Garden Ave.', 'Toronto ON', 'Canada']}","[{'id': '50be8ee891d4fa8dcc7199a7', 'name': 'Market', 'pluralName': 'Markets', 'shortName': 'Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/market_', 'suffix': '.png'}, 'primary': True}]",v-1603876186,False,
575,584,4faffe02e4b0fc5eab76dd8f,Woori Korean Meat Shops,"{'address': '#1A-157', 'crossStreet': 'Dundas St. E', 'lat': 43.584338, 'lng': -79.612552, 'labeledLatLngs': [{'label': 'display', 'lat': 43.584338, 'lng': -79.612552}], 'postalCode': 'L5A 1W8', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['#1A-157 (Dundas St. E)', 'Mississauga ON L5A 1W8', 'Canada']}","[{'id': '4bf58dd8d48988d11d951735', 'name': 'Butcher', 'pluralName': 'Butchers', 'shortName': 'Butcher', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_butcher_', 'suffix': '.png'}, 'primary': True}]",v-1603876187,False,
576,585,4bdafd21c79cc9282f8880e9,Semi Korean & Japanese,"{'address': '2580 Shepard Ave', 'lat': 43.581078, 'lng': -79.614995, 'labeledLatLngs': [{'label': 'display', 'lat': 43.581078, 'lng': -79.614995}], 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2580 Shepard Ave', 'Mississauga ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876187,False,
577,587,54628014498ec51131187c90,Korean War Memorial,"{'lat': 43.641476, 'lng': -79.748605, 'labeledLatLngs': [{'label': 'display', 'lat': 43.641476, 'lng': -79.748605}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d15c941735', 'name': 'Cemetery', 'pluralName': 'Cemeteries', 'shortName': 'Cemetery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/cemetery_', 'suffix': '.png'}, 'primary': True}]",v-1603876187,False,
578,588,4df93b3c45dd2b6764bb33ee,Semi Fast Food Korean Restaurant,"{'address': '2580 Shepard Ave', 'crossStreet': 'at Dundas St E', 'lat': 43.58028204676856, 'lng': -79.6147871017456, 'labeledLatLngs': [{'label': 'display', 'lat': 43.58028204676856, 'lng': -79.6147871017456}], 'postalCode': 'L5A 4K3', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2580 Shepard Ave (at Dundas St E)', 'Mississauga ON L5A 4K3', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876187,False,
579,589,4e7f810b77c833932f216b0c,Korean grill House,"{'lat': 43.74363152610514, 'lng': -79.69582533401935, 'labeledLatLngs': [{'label': 'display', 'lat': 43.74363152610514, 'lng': -79.69582533401935}], 'cc': 'CA', 'city': 'Brampton', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Brampton ON', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876187,False,
580,887,4ca89d99d971b1f7b71816e1,Westside Korean Community Church,"{'address': '3637 Grand Park Drive', 'lat': 43.579167929115805, 'lng': -79.64514749203316, 'labeledLatLngs': [{'label': 'display', 'lat': 43.579167929115805, 'lng': -79.64514749203316}], 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3637 Grand Park Drive', 'Mississauga ON', 'Canada']}","[{'id': '4bf58dd8d48988d132941735', 'name': 'Church', 'pluralName': 'Churches', 'shortName': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}, 'primary': True}]",v-1603876188,False,
581,1179,50535800e4b0c6b6851ee5fc,Kimchi Korea House,"{'address': '149 Dundas St. W', 'crossStreet': 'btwn Chestnut & Elizabeth', 'lat': 43.655392068371754, 'lng': -79.38541213481933, 'labeledLatLngs': [{'label': 'display', 'lat': 43.655392068371754, 'lng': -79.38541213481933}], 'postalCode': 'M5G 1C6', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['149 Dundas St. W (btwn Chestnut & Elizabeth)', 'Toronto ON M5G 1C6', 'Canada']}","[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",v-1603876191,False,
